asset_id,asset_label,title,extension,bytes,site_id,day_id,participant_id,session_id,asset_role
asset-f3b6762422ce,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-ec5588f8ea96,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-360d78b33096,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-10ded18c33f0,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-d3f64869f09a,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-7eb76b5c9cda,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-8a1691578dfc,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-dc07a396ed12,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-8481c5806d80,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-52fb053465,session-458fc0f44802,support_file
asset-fb4a1afff2e3,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-1a52ffc2219b,recording.eeg,DNEW0000,.eeg,1253023,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,signal_recording
asset-802cd894200b,recording.eeg,DNEW0000,.eeg,4813731,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,signal_recording
asset-2f52343c9532,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-d798a349a208,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-2c1b9a66833f,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-93543ec6aa90,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-b0f55055de37,support.par,START,.par,40,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-d033859f1dc6,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-7f558653a229,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-3e81e058d640,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-6e236bdd8c09,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-52fb053465,session-48b75d27172e,support_file
asset-a61bef3e21d6,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-30bac1d52de0,recording.eeg,DNEW0000,.eeg,1643011,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,signal_recording
asset-671ee8ce4936,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-08999b13f2c3,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-28a54280c3e1,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-e8622cfc781a,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-ad6c6aa8d5be,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-1552080ab1ff,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-d68e684bb462,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-4d7bbddfb346,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-3c65b4a79199,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-52fb053465,session-22348270bb92,support_file
asset-71a3ca1027a4,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-b99bd954272f,recording.eeg,DNEW0000,.eeg,5116565,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,signal_recording
asset-7d9a5b1f6ab9,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-7e55e5bebec3,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-25bc6231bfb3,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-19b445869bc1,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-4b8662a537f7,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-2c0eb30d3efc,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-d31f5abc26ab,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-f3df8ba53af4,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-4b30d15091eb,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-52fb053465,session-8e6c60e1ddc5,support_file
asset-ebab0615c129,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-5a9faca1804c,recording.eeg,DNEW0000,.eeg,4393413,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,signal_recording
asset-214d95811590,recording.edf,DNEW0000,.edf,3892376,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,signal_recording
asset-641f2dec3fac,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-946168744f08,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-6e7123f55925,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-5b21fdfce23e,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-6b55f96e6621,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-9c942dc29822,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-fa86c31721dc,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-4b2628599b30,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-f2e5717fb8a8,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-52fb053465,session-378ab1bcc245,support_file
asset-c6b76befa392,participant-note.docx,Participant note,.docx,13379,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-c6b76befa392,participant_note
asset-59a02c7338ee,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-ca4e5b7ce987,recording.eeg,DNEW0000,.eeg,14030800,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,signal_recording
asset-a9aa9518ce31,recording.edf,DNEW0000,.edf,12483616,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,signal_recording
asset-bbff397789f7,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-57d09f508fd8,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-fa45997d3175,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-9399fbd4c9b3,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-f19e2fd7336c,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-3b90c299d0cd,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-9d1db7150899,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-e0a4c820c067,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-6a93b50f059b,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-edb5c605663e,support_file
asset-14d7afddd172,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-e84bb2e8673c,recording.eeg,DNEW0000,.eeg,14030800,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,signal_recording
asset-4869611df094,recording.edf,DNEW0000,.edf,12483616,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,signal_recording
asset-29ba70f8fba3,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-9452e9725ce7,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-175d7a9fd9d0,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-f36925151cfb,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-2f0d3557bf7b,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-349c1e42f26b,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-ef2ce9928640,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-ac0f8aa97233,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-f007a8c1ae0e,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-480731ad1d,session-044752d7e8ee,support_file
asset-7f655d41b8ca,participant-note.docx,Participant note,.docx,13596,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-7f655d41b8ca,participant_note
asset-ce124af277c9,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-01cc0876930a,recording.eeg,DNEW0000,.eeg,10445041,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,signal_recording
asset-8bee78f352fa,recording.edf,DNEW0000,.edf,9284536,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,signal_recording
asset-eef9750b046c,participant-note.docx,Participant note,.docx,13590,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,participant_note
asset-1c2cc960e006,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-f93691a4371c,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-d08bde41aa1e,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-b576d5b79b95,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-0012da8e7412,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-e0c55d36a801,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-ac8ca61852ad,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-910f201966c2,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-21a00ca3a66e,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-ac7f19e432,session-f90f6a59b600,support_file
asset-205bf7ccbf29,participant-note.docx,Participant note,.docx,13529,site-19d9d834,day-ab1507ad,participant-85ad777310,session-205bf7ccbf29,participant_note
asset-10d26a2d0795,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-dbd5e773348f,recording.eeg,DNEW0000,.eeg,11497878,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,signal_recording
asset-9327efb79968,recording.edf,DNEW0000,.edf,10230176,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,signal_recording
asset-0e4124fcdf24,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-f2f5c95f0bbf,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-a770b27feef6,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-c8ed6ef27cae,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-9dc371dada76,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-8e8752d1d890,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-8370f4ec5a9d,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-1f3f008f539b,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-064139ae2bf8,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-85ad777310,session-d37e097a2b30,support_file
asset-e6a1f55784e9,participant-note.docx,Participant note,.docx,13442,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-e6a1f55784e9,participant_note
asset-f1ad9e9323fb,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-fdb532dbaee9,recording.eeg,DNEW0001,.eeg,3967754,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,signal_recording
asset-76ea58585cd1,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-74e350536004,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-c4b7bc5bc3d4,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-c7d9cbd4baed,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-c33a61be84cb,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-11013081e19b,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-bc7927341317,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-7de6892bc142,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-a7c7bf68970c,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-10d87b7896ab,support_file
asset-4f84e02db93f,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-b39cfd35a6a3,recording.eeg,DNEW0002,.eeg,14938551,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,signal_recording
asset-8db60d56e5f0,recording.edf,DNEW0002,.edf,13308536,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,signal_recording
asset-30848843eeb8,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-d6dcf2544e23,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-dbbbe1635f35,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-6a3fabacd1b7,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-80bdbbc1594b,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-696f220a8384,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-779b66913f96,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-94643c405d6d,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-1ffb4ae72bcb,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-91904a0aa4,session-7453008e00ca,support_file
asset-d7a00c627353,participant-note.docx,Participant note,.docx,13485,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-d7a00c627353,participant_note
asset-2c4eff7ca670,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-77e46bfa20f7,recording.eeg,DNEW0000,.eeg,20817612,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,signal_recording
asset-6d385110b70c,recording.edf,DNEW0000,.edf,18559856,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,signal_recording
asset-c5f654946cff,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-6ad79f2e2f97,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-4c131ac2d3b8,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-a7a1abcabe02,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-35be449ede14,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-bd81c3d4e0d8,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-b96efb12d3dd,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-552e42a669bd,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-68183c7cd03b,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-5ebca09aad,session-f753d1dd9dae,support_file
asset-6c6c12eacfd5,participant-note.docx,Participant note,.docx,13342,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-6c6c12eacfd5,participant_note
asset-9f28978430d3,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-4b06b1e575c0,recording.eeg,DNEW0000,.eeg,7367145,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,signal_recording
asset-3839d72b4b49,recording.edf,DNEW0000,.edf,6548216,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,signal_recording
asset-18221da8e286,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-32298c98397e,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-df1664be4758,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-596653ecd2bc,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-55cbcf347486,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-4aa42c7cb4bd,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-da2ca6c2d572,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-9fba44f0232c,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-9b005949be5b,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-0161da4467f1,support_file
asset-2a138211ad21,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-73825aac6414,recording.eeg,DNEW0000,.eeg,9542811,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,signal_recording
asset-fa1b49ef652f,recording.edf,DNEW0000,.edf,8479736,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,signal_recording
asset-52a25aa39e22,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-fe07bdcbc80d,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-3e3413689b9d,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-2d982de36346,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-8948d01bfb03,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-90ae3d962c5c,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-461a4aa1a21a,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-7b2086d0d0bb,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-d7dac7bb1f5c,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-c26e5a48d1,session-a29974b16476,support_file
asset-889bad4b4feb,participant-note.docx,Participant note,.docx,13356,site-19d9d834,day-ab1507ad,participant-399633c81c,session-889bad4b4feb,participant_note
asset-cb496e2bb05e,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-1da7355d9184,recording.eeg,DNEW0000,.eeg,14780024,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,signal_recording
asset-4a6f77a271e8,recording.edf,DNEW0000,.edf,13167696,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,signal_recording
asset-403daf3d5dcb,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-18e4bcbe3305,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-8df0a113decf,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-6bd11c55e977,support.exe,START,.exe,24576,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-225f4de06936,support.par,START,.par,20,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-7d4e5de53b6c,support.dll,VEEGENG,.dll,384000,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-9fa644578086,support.dll,VEEGRUS,.dll,396800,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-373244d5ea58,support.cfg,VIDEO,.cfg,2130,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-040af1fea0de,support.exe,VIEWEEG,.exe,3397632,site-19d9d834,day-ab1507ad,participant-399633c81c,session-ddac0a54ea12,support_file
asset-a4969419ef0f,participant-note.docx,Participant note,.docx,13434,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-a4969419ef0f,participant_note
asset-e08e25fc1ad2,support.inf,AUTORUN,.inf,36,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-1c1a89c90c07,recording.eeg,DNEW0000,.eeg,9245048,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,signal_recording
asset-0398f2de4c63,recording.edf,DNEW0000,.edf,8218176,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,signal_recording
asset-370b02b6acde,support.cfg,EEGSETUP,.cfg,20272,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-4c0ddfcbe4af,support.dll,FTD2XX,.dll,81920,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
asset-e5cf07ded234,support.cfg,LANGUAGE,.cfg,183,site-19d9d834,day-ab1507ad,participant-f4c5c64aa4,session-7e15c74bcf94,support_file
